Scruffy,744,169,214,71,scene00080.jpg,960,540
Wernstrom,799,276,161,173,scene00080.jpg,960,540
Roberto,667,248,256,143,scene00080.jpg,960,540
Farnsworth,618,226,129,136,scene00080.jpg,960,540
Nibbler,0,240,86,118,scene00081.jpg,960,540
HynoPigeon,84,153,111,129,scene00081.jpg,960,540
Zoidberg,35,95,137,79,scene00081.jpg,960,540
Elzar,13,37,128,78,scene00081.jpg,960,540
Kif,163,85,208,91,scene00081.jpg,960,540
Calculon,284,117,201,97,scene00081.jpg,960,540
Bender,283,187,139,92,scene00081.jpg,960,540
Leela,309,268,129,133,scene00081.jpg,960,540
Phillip Fry,382,316,171,185,scene00081.jpg,960,540
Amy,606,32,72,88,scene00081.jpg,960,540
Lrr,524,125,175,105,scene00081.jpg,960,540
Hermes,655,80,201,105,scene00081.jpg,960,540
Scruffy,754,169,203,65,scene00081.jpg,960,540
Wernstrom,788,276,172,177,scene00081.jpg,960,540
Roberto,693,246,242,144,scene00081.jpg,960,540
Farnsworth,615,217,129,146,scene00081.jpg,960,540
Nibbler,0,234,83,129,scene00082.jpg,960,540
HynoPigeon,78,159,146,126,scene00082.jpg,960,540
Zoidberg,31,86,140,100,scene00082.jpg,960,540
Elzar,17,34,125,72,scene00082.jpg,960,540
Kif,170,84,195,90,scene00082.jpg,960,540
Calculon,288,119,206,100,scene00082.jpg,960,540
Bender,276,188,147,91,scene00082.jpg,960,540
Leela,302,275,143,132,scene00082.jpg,960,540
Phillip Fry,377,310,181,196,scene00082.jpg,960,540
Amy,602,33,78,90,scene00082.jpg,960,540
Hermes,694,81,157,112,scene00082.jpg,960,540
Lrr,523,125,175,105,scene00082.jpg,960,540
Scruffy,758,167,202,69,scene00082.jpg,960,540
Wernstrom,781,288,179,161,scene00082.jpg,960,540
Roberto,672,248,259,134,scene00082.jpg,960,540
Farnsworth,609,230,134,139,scene00082.jpg,960,540
Nibbler,0,241,86,124,scene00083.jpg,960,540
HynoPigeon,96,162,124,127,scene00083.jpg,960,540
Zoidberg,24,94,144,95,scene00083.jpg,960,540
Elzar,12,31,130,73,scene00083.jpg,960,540
Kif,168,79,203,97,scene00083.jpg,960,540
Calculon,286,122,209,93,scene00083.jpg,960,540
Bender,276,184,149,96,scene00083.jpg,960,540
Leela,305,271,125,141,scene00083.jpg,960,540
Phillip Fry,382,306,168,208,scene00083.jpg,960,540
Amy,596,29,83,86,scene00083.jpg,960,540
Hermes,682,79,180,111,scene00083.jpg,960,540
Lrr,522,120,185,107,scene00083.jpg,960,540
Scruffy,751,168,208,76,scene00083.jpg,960,540
Wernstrom,777,304,183,153,scene00083.jpg,960,540
Roberto,653,251,280,104,scene00083.jpg,960,540
Farnsworth,607,223,140,148,scene00083.jpg,960,540
Nibbler,0,236,89,123,scene00084.jpg,960,540
HynoPigeon,81,170,143,121,scene00084.jpg,960,540
Zoidberg,27,93,146,96,scene00084.jpg,960,540
Elzar,2,37,141,62,scene00084.jpg,960,540
Kif,165,85,207,97,scene00084.jpg,960,540
Calculon,289,114,198,102,scene00084.jpg,960,540
Bender,275,181,154,97,scene00084.jpg,960,540
Leela,318,258,120,155,scene00084.jpg,960,540
Phillip Fry,369,309,178,189,scene00084.jpg,960,540
Amy,599,24,87,96,scene00084.jpg,960,540
Hermes,680,82,169,120,scene00084.jpg,960,540
Lrr,526,130,174,97,scene00084.jpg,960,540
Scruffy,748,169,206,79,scene00084.jpg,960,540
Wernstrom,773,296,187,156,scene00084.jpg,960,540
Roberto,675,256,263,113,scene00084.jpg,960,540
Farnsworth,605,230,140,138,scene00084.jpg,960,540
Nibbler,0,223,93,138,scene00085.jpg,960,540
HynoPigeon,72,173,148,111,scene00085.jpg,960,540
Zoidberg,25,88,150,98,scene00085.jpg,960,540
Elzar,29,28,118,76,scene00085.jpg,960,540
Kif,161,81,210,97,scene00085.jpg,960,540
Calculon,284,117,208,103,scene00085.jpg,960,540
Bender,277,181,144,103,scene00085.jpg,960,540
Leela,312,261,114,164,scene00085.jpg,960,540
Phillip Fry,362,305,194,199,scene00085.jpg,960,540
Amy,594,30,83,91,scene00085.jpg,960,540
Hermes,677,81,172,100,scene00085.jpg,960,540
Lrr,531,127,167,101,scene00085.jpg,960,540
Scruffy,747,170,206,85,scene00085.jpg,960,540
Wernstrom,750,289,210,171,scene00085.jpg,960,540
Roberto,656,257,284,90,scene00085.jpg,960,540
Farnsworth,616,233,130,137,scene00085.jpg,960,540
Nibbler,0,236,95,122,scene00086.jpg,960,540
HynoPigeon,72,166,143,115,scene00086.jpg,960,540
Zoidberg,33,91,158,94,scene00086.jpg,960,540
Elzar,0,31,150,80,scene00086.jpg,960,540
Kif,173,86,193,94,scene00086.jpg,960,540
Calculon,292,118,202,105,scene00086.jpg,960,540
Bender,283,172,143,103,scene00086.jpg,960,540
Leela,313,263,121,149,scene00086.jpg,960,540
Phillip Fry,348,300,211,195,scene00086.jpg,960,540
Amy,595,25,86,94,scene00086.jpg,960,540
Hermes,680,76,175,108,scene00086.jpg,960,540
Lrr,535,126,167,102,scene00086.jpg,960,540
Scruffy,749,162,207,94,scene00086.jpg,960,540
Farnsworth,607,219,136,147,scene00086.jpg,960,540
Roberto,671,263,282,110,scene00086.jpg,960,540
Farnsworth,732,288,192,171,scene00086.jpg,960,540
Nibbler,0,236,97,119,scene00087.jpg,960,540
HynoPigeon,51,151,178,127,scene00087.jpg,960,540
Zoidberg,57,100,159,70,scene00087.jpg,960,540
Elzar,27,26,132,72,scene00087.jpg,960,540
Kif,186,83,177,90,scene00087.jpg,960,540
Calculon,276,119,208,95,scene00087.jpg,960,540
Bender,275,183,152,88,scene00087.jpg,960,540
Leela,303,255,118,159,scene00087.jpg,960,540
Phillip Fry,360,307,211,202,scene00087.jpg,960,540
Amy,598,31,82,93,scene00087.jpg,960,540
Hermes,690,81,166,107,scene00087.jpg,960,540
Lrr,545,128,154,91,scene00087.jpg,960,540
Scruffy,758,161,195,95,scene00087.jpg,960,540
Wernstrom,699,282,224,174,scene00087.jpg,960,540
Roberto,674,262,286,89,scene00087.jpg,960,540
Farnsworth,612,229,129,138,scene00087.jpg,960,540
Nibbler,0,239,92,116,scene00088.jpg,960,540
HynoPigeon,55,157,173,122,scene00088.jpg,960,540
Zoidberg,44,85,189,86,scene00088.jpg,960,540
Elzar,19,32,127,77,scene00088.jpg,960,540
Kif,194,82,173,87,scene00088.jpg,960,540
Calculon,279,115,205,103,scene00088.jpg,960,540
Bender,283,187,142,88,scene00088.jpg,960,540
Leela,305,263,122,150,scene00088.jpg,960,540
Phillip Fry,358,314,215,187,scene00088.jpg,960,540
Amy,598,30,74,92,scene00088.jpg,960,540
Hermes,691,78,161,115,scene00088.jpg,960,540
Lrr,567,127,136,92,scene00088.jpg,960,540
Scruffy,748,162,197,95,scene00088.jpg,960,540
Roberto,757,263,202,68,scene00088.jpg,960,540
Wernstrom,716,282,199,171,scene00088.jpg,960,540
Farnsworth,607,226,134,139,scene00088.jpg,960,540
Nibbler,0,238,97,117,scene00089.jpg,960,540
HynoPigeon,52,152,196,125,scene00089.jpg,960,540
Zoidberg,34,91,191,76,scene00089.jpg,960,540
Elzar,4,32,143,69,scene00089.jpg,960,540
Kif,226,85,141,82,scene00089.jpg,960,540
Calculon,273,114,214,101,scene00089.jpg,960,540
Bender,282,185,141,93,scene00089.jpg,960,540
Leela,313,256,109,159,scene00089.jpg,960,540
Phillip Fry,355,304,210,211,scene00089.jpg,960,540
Amy,593,32,88,90,scene00089.jpg,960,540
Hermes,672,83,181,93,scene00089.jpg,960,540
Lrr,570,126,129,110,scene00089.jpg,960,540
Scruffy,741,166,210,92,scene00089.jpg,960,540
Roberto,771,251,189,83,scene00089.jpg,960,540
Wernstrom,710,280,217,171,scene00089.jpg,960,540
Farnsworth,607,229,140,132,scene00089.jpg,960,540
Nibbler,0,233,101,130,scene00090.jpg,960,540
Nibbler,44,148,214,129,scene00090.jpg,960,540
Nibbler,47,89,174,80,scene00090.jpg,960,540
Nibbler,9,36,136,79,scene00090.jpg,960,540
Nibbler,0,232,107,131,scene00091.jpg,960,540
HynoPigeon,51,151,205,129,scene00091.jpg,960,540
Zoidberg,41,88,189,72,scene00091.jpg,960,540
Elzar,2,32,150,80,scene00091.jpg,960,540
Kif,212,86,152,88,scene00091.jpg,960,540
Calculon,285,109,203,107,scene00091.jpg,960,540
Bender,281,191,139,86,scene00091.jpg,960,540
Leela,306,268,118,146,scene00091.jpg,960,540
Phillip Fry,358,307,212,193,scene00091.jpg,960,540
Amy,584,37,93,74,scene00091.jpg,960,540
Hermes,679,84,175,114,scene00091.jpg,960,540
Lrr,577,118,119,106,scene00091.jpg,960,540
Scruffy,746,168,189,108,scene00091.jpg,960,540
Roberto,834,260,123,138,scene00091.jpg,960,540
Wernstrom,709,268,192,179,scene00091.jpg,960,540
Farnsworth,612,206,125,159,scene00091.jpg,960,540
Nibbler,0,232,90,119,scene00092.jpg,960,540
HynoPigeon,36,155,217,115,scene00092.jpg,960,540
Zoidberg,42,86,184,72,scene00092.jpg,960,540
Elzar,8,33,130,79,scene00092.jpg,960,540
Kif,207,85,158,76,scene00092.jpg,960,540
Calculon,280,113,204,103,scene00092.jpg,960,540
Bender,280,184,143,92,scene00092.jpg,960,540
Leela,302,265,127,143,scene00092.jpg,960,540
Phillip Fry,358,318,213,189,scene00092.jpg,960,540
Amy,602,32,70,90,scene00092.jpg,960,540
Hermes,677,88,171,101,scene00092.jpg,960,540
Lrr,574,124,121,95,scene00092.jpg,960,540
Scruffy,749,167,184,100,scene00092.jpg,960,540
Roberto,826,260,132,146,scene00092.jpg,960,540
Wernstrom,708,279,182,173,scene00092.jpg,960,540
Farnsworth,608,217,134,150,scene00092.jpg,960,540
Nibbler,0,234,101,118,scene00093.jpg,960,540
HynoPigeon,45,148,204,132,scene00093.jpg,960,540
Zoidberg,49,91,189,79,scene00093.jpg,960,540
Elzar,19,32,128,73,scene00093.jpg,960,540
Kif,210,83,150,87,scene00093.jpg,960,540
Calculon,281,111,203,107,scene00093.jpg,960,540
Bender,285,181,136,95,scene00093.jpg,960,540
Leela,300,272,122,142,scene00093.jpg,960,540
Phillip Fry,355,315,214,192,scene00093.jpg,960,540
Amy,600,32,76,90,scene00093.jpg,960,540
Hermes,695,87,146,94,scene00093.jpg,960,540
Lrr,582,121,117,96,scene00093.jpg,960,540
Scruffy,754,172,181,101,scene00093.jpg,960,540
Roberto,715,263,244,127,scene00093.jpg,960,540
Wernstrom,715,305,203,151,scene00093.jpg,960,540
Farnsworth,601,222,140,141,scene00093.jpg,960,540
Nibbler,0,229,108,126,scene00094.jpg,960,540
HynoPigeon,24,158,224,112,scene00094.jpg,960,540
Zoidberg,35,87,212,83,scene00094.jpg,960,540
Elzar,17,32,136,87,scene00094.jpg,960,540
Kif,241,85,122,81,scene00094.jpg,960,540
Calculon,277,111,206,100,scene00094.jpg,960,540
Bender,283,182,138,98,scene00094.jpg,960,540
Leela,300,263,118,149,scene00094.jpg,960,540
Phillip Fry,357,314,212,206,scene00094.jpg,960,540
Amy,596,27,78,90,scene00094.jpg,960,540
Hermes,679,85,157,98,scene00094.jpg,960,540
Lrr,587,117,109,104,scene00094.jpg,960,540
Scruffy,746,161,182,108,scene00094.jpg,960,540
Roberto,726,260,233,133,scene00094.jpg,960,540
Wernstrom,712,311,217,147,scene00094.jpg,960,540
Farnsworth,602,227,138,135,scene00094.jpg,960,540
Nibbler,0,229,100,123,scene00095.jpg,960,540
HynoPigeon,34,151,215,120,scene00095.jpg,960,540
Zoidberg,50,89,190,79,scene00095.jpg,960,540
Elzar,15,29,146,83,scene00095.jpg,960,540
Kif,197,81,164,81,scene00095.jpg,960,540
Calculon,274,112,220,101,scene00095.jpg,960,540
Bender,283,171,141,107,scene00095.jpg,960,540
Leela,290,258,126,150,scene00095.jpg,960,540
Phillip Fry,340,310,239,184,scene00095.jpg,960,540
Amy,594,25,83,94,scene00095.jpg,960,540
Hermes,679,82,162,102,scene00095.jpg,960,540
Lrr,588,109,120,110,scene00095.jpg,960,540
Scruffy,756,162,175,108,scene00095.jpg,960,540
Roberto,710,260,250,135,scene00095.jpg,960,540
Wernstrom,704,310,224,144,scene00095.jpg,960,540
Farnsworth,602,223,136,134,scene00095.jpg,960,540
Nibbler,0,240,108,110,scene00096.jpg,960,540
HynoPigeon,5,155,254,115,scene00096.jpg,960,540
Zoidberg,39,87,216,87,scene00096.jpg,960,540
Elzar,3,27,154,83,scene00096.jpg,960,540
Kif,185,78,172,80,scene00096.jpg,960,540
Calculon,284,109,196,106,scene00096.jpg,960,540
Bender,281,180,136,90,scene00096.jpg,960,540
Leela,297,262,123,152,scene00096.jpg,960,540
Phillip Fry,341,314,227,193,scene00096.jpg,960,540
Amy,590,22,86,95,scene00096.jpg,960,540
Hermes,661,84,186,97,scene00096.jpg,960,540
Lrr,606,113,101,116,scene00096.jpg,960,540
Scruffy,746,162,189,107,scene00096.jpg,960,540
Roberto,711,259,249,136,scene00096.jpg,960,540
Wernstrom,700,296,201,160,scene00096.jpg,960,540
Farnsworth,592,222,150,135,scene00096.jpg,960,540
Nibbler,0,243,103,114,scene00097.jpg,960,540
HynoPigeon,24,150,221,120,scene00097.jpg,960,540
Zoidberg,42,95,218,89,scene00097.jpg,960,540
Elzar,2,30,154,72,scene00097.jpg,960,540
Kif,216,78,140,73,scene00097.jpg,960,540
Calculon,274,111,215,101,scene00097.jpg,960,540
Bender,278,174,143,97,scene00097.jpg,960,540
Leela,292,258,118,153,scene00097.jpg,960,540
Phillip Fry,334,309,235,180,scene00097.jpg,960,540
Amy,588,25,83,91,scene00097.jpg,960,540
Hermes,683,88,159,90,scene00097.jpg,960,540
Lrr,601,118,104,100,scene00097.jpg,960,540
Scruffy,739,162,203,101,scene00097.jpg,960,540
Roberto,718,261,240,129,scene00097.jpg,960,540
Wernstrom,701,293,189,164,scene00097.jpg,960,540
Farnsworth,602,224,143,139,scene00097.jpg,960,540
Nibbler,0,231,104,120,scene00098.jpg,960,540
HynoPigeon,26,137,220,129,scene00098.jpg,960,540
Zoidberg,45,91,219,94,scene00098.jpg,960,540
Elzar,8,30,149,63,scene00098.jpg,960,540
Kif,198,84,171,62,scene00098.jpg,960,540
Calculon,281,116,198,96,scene00098.jpg,960,540
Bender,282,174,143,97,scene00098.jpg,960,540
Leela,298,255,126,152,scene00098.jpg,960,540
Phillip Fry,345,313,235,180,scene00098.jpg,960,540
Amy,591,21,87,94,scene00098.jpg,960,540
Hermes,671,80,182,96,scene00098.jpg,960,540
Lrr,617,117,90,98,scene00098.jpg,960,540
Scruffy,745,159,188,108,scene00098.jpg,960,540
Roberto,730,254,227,140,scene00098.jpg,960,540
Wernstrom,691,297,175,157,scene00098.jpg,960,540
Farnsworth,605,219,138,136,scene00098.jpg,960,540
Nibbler,0,236,105,111,scene00099.jpg,960,540
HynoPigeon,13,137,235,130,scene00099.jpg,960,540
Zoidberg,45,96,220,94,scene00099.jpg,960,540
Elzar,22,32,134,66,scene00099.jpg,960,540
Kif,192,85,161,59,scene00099.jpg,960,540
Calculon,268,111,198,97,scene00099.jpg,960,540
Bender,285,171,132,98,scene00099.jpg,960,540
Leela,296,249,110,156,scene00099.jpg,960,540
Phillip Fry,354,302,216,187,scene00099.jpg,960,540
Amy,590,24,83,92,scene00099.jpg,960,540
Hermes,676,89,164,75,scene00099.jpg,960,540
Lrr,612,114,103,97,scene00099.jpg,960,540
Scruffy,744,162,185,98,scene00099.jpg,960,540
Roberto,747,248,207,143,scene00099.jpg,960,540
Wernstrom,696,294,175,164,scene00099.jpg,960,540
Farnsworth,602,219,139,138,scene00099.jpg,960,540
Nibbler,0,232,93,116,scene00100.jpg,960,540
HynoPigeon,10,141,239,128,scene00100.jpg,960,540
Zoidberg,49,76,198,102,scene00100.jpg,960,540
Kif,206,81,155,62,scene00100.jpg,960,540
Calculon,278,106,187,104,scene00100.jpg,960,540
Bender,277,173,143,94,scene00100.jpg,960,540
Leela,295,244,121,160,scene00100.jpg,960,540
Phillip Fry,348,306,226,179,scene00100.jpg,960,540
Amy,592,19,75,96,scene00100.jpg,960,540
Hermes,691,85,150,97,scene00100.jpg,960,540
Lrr,609,116,94,103,scene00100.jpg,960,540
Scruffy,750,159,173,108,scene00100.jpg,960,540
Roberto,741,249,217,145,scene00100.jpg,960,540
Wernstrom,697,279,168,173,scene00100.jpg,960,540
Farnsworth,606,219,138,133,scene00100.jpg,960,540
Elzar,23,28,146,65,scene00100.jpg,960,540
Nibbler,0,226,108,119,scene00101.jpg,960,540
HynoPigeon,23,137,234,131,scene00101.jpg,960,540
Zoidberg,42,80,221,90,scene00101.jpg,960,540
Elzar,29,28,139,68,scene00101.jpg,960,540
Kif,198,77,159,58,scene00101.jpg,960,540
Calculon,277,106,188,102,scene00101.jpg,960,540
Bender,281,177,140,82,scene00101.jpg,960,540
Leela,297,238,125,164,scene00101.jpg,960,540
Phillip Fry,348,310,224,182,scene00101.jpg,960,540
Amy,589,22,73,92,scene00101.jpg,960,540
Hermes,663,88,178,49,scene00101.jpg,960,540
Lrr,591,118,132,91,scene00101.jpg,960,540
Scruffy,740,153,182,108,scene00101.jpg,960,540
Roberto,728,258,231,136,scene00101.jpg,960,540
Wernstrom,701,280,169,169,scene00101.jpg,960,540
Farnsworth,603,214,131,142,scene00101.jpg,960,540
Nibbler,0,233,101,108,scene00102.jpg,960,540
HynoPigeon,23,144,244,119,scene00102.jpg,960,540
Zoidberg,42,78,217,82,scene00102.jpg,960,540
Elzar,44,19,126,74,scene00102.jpg,960,540
Kif,210,83,154,64,scene00102.jpg,960,540
Calculon,279,104,180,108,scene00102.jpg,960,540
Bender,281,177,143,83,scene00102.jpg,960,540
Leela,302,244,125,161,scene00102.jpg,960,540
Phillip Fry,355,311,220,182,scene00102.jpg,960,540
Amy,591,17,79,100,scene00102.jpg,960,540
Hermes,699,88,136,80,scene00102.jpg,960,540
Lrr,599,113,116,98,scene00102.jpg,960,540
Scruffy,734,157,204,105,scene00102.jpg,960,540
Roberto,745,254,212,136,scene00102.jpg,960,540
Wernstrom,692,277,166,178,scene00102.jpg,960,540
Farnsworth,602,216,136,136,scene00102.jpg,960,540
Nibbler,0,236,101,112,scene00103.jpg,960,540
HynoPigeon,3,142,275,124,scene00103.jpg,960,540
Zoidberg,41,79,217,81,scene00103.jpg,960,540
Elzar,25,25,151,64,scene00103.jpg,960,540
Kif,210,78,150,54,scene00103.jpg,960,540
Calculon,275,105,192,97,scene00103.jpg,960,540
Bender,283,179,137,81,scene00103.jpg,960,540
Leela,304,239,115,161,scene00103.jpg,960,540
Phillip Fry,344,316,231,168,scene00103.jpg,960,540
Amy,587,19,83,95,scene00103.jpg,960,540
Hermes,641,83,193,58,scene00103.jpg,960,540
Lrr,587,106,150,98,scene00103.jpg,960,540
Scruffy,711,155,222,110,scene00103.jpg,960,540
Roberto,752,248,208,139,scene00103.jpg,960,540
Wernstrom,704,254,168,199,scene00103.jpg,960,540
Farnsworth,595,222,149,132,scene00103.jpg,960,540
Nibbler,0,226,108,118,scene00104.jpg,960,540
HynoPigeon,17,138,255,124,scene00104.jpg,960,540
Zoidberg,44,81,216,73,scene00104.jpg,960,540
Elzar,19,23,154,72,scene00104.jpg,960,540
Kif,212,73,151,68,scene00104.jpg,960,540
Calculon,281,101,186,104,scene00104.jpg,960,540
Bender,282,168,141,93,scene00104.jpg,960,540
Leela,308,245,117,160,scene00104.jpg,960,540
Phillip Fry,335,310,233,178,scene00104.jpg,960,540
Amy,572,21,101,90,scene00104.jpg,960,540
Hermes,654,80,185,55,scene00104.jpg,960,540
Lrr,592,106,142,100,scene00104.jpg,960,540
Scruffy,702,150,240,107,scene00104.jpg,960,540
Roberto,744,243,214,154,scene00104.jpg,960,540
Wernstrom,699,274,167,178,scene00104.jpg,960,540
Farnsworth,602,213,140,139,scene00104.jpg,960,540
Nibbler,0,218,115,124,scene00105.jpg,960,540
HynoPigeon,11,138,262,122,scene00105.jpg,960,540
Zoidberg,62,81,205,73,scene00105.jpg,960,540
Elzar,24,27,142,67,scene00105.jpg,960,540
Kif,189,74,174,49,scene00105.jpg,960,540
Calculon,274,99,192,102,scene00105.jpg,960,540
Bender,281,171,139,92,scene00105.jpg,960,540
Leela,305,251,139,139,scene00105.jpg,960,540
Phillip Fry,339,309,246,182,scene00105.jpg,960,540
Amy,588,18,84,87,scene00105.jpg,960,540
Hermes,616,79,219,52,scene00105.jpg,960,540
Lrr,598,102,151,102,scene00105.jpg,960,540
Scruffy,710,146,233,104,scene00105.jpg,960,540
Roberto,747,226,211,164,scene00105.jpg,960,540
Wernstrom,698,281,159,166,scene00105.jpg,960,540
Farnsworth,601,221,138,125,scene00105.jpg,960,540
Nibbler,0,229,107,112,scene00106.jpg,960,540
HynoPigeon,11,134,264,124,scene00106.jpg,960,540
Zoidberg,64,85,199,72,scene00106.jpg,960,540
Elzar,38,17,143,72,scene00106.jpg,960,540
Kif,192,71,174,55,scene00106.jpg,960,540
Calculon,259,106,203,101,scene00106.jpg,960,540
Bender,252,167,164,97,scene00106.jpg,960,540
Leela,311,252,113,134,scene00106.jpg,960,540
Phillip Fry,329,322,249,165,scene00106.jpg,960,540
Amy,576,13,93,96,scene00106.jpg,960,540
Hermes,641,84,189,50,scene00106.jpg,960,540
Lrr,603,103,128,90,scene00106.jpg,960,540
Scruffy,702,150,244,106,scene00106.jpg,960,540
Roberto,775,255,179,132,scene00106.jpg,960,540
Wernstrom,707,286,139,163,scene00106.jpg,960,540
Farnsworth,602,215,128,129,scene00106.jpg,960,540
Nibbler,0,224,107,118,scene00107.jpg,960,540
HynoPigeon,4,141,271,117,scene00107.jpg,960,540
Zoidberg,60,74,205,82,scene00107.jpg,960,540
Elzar,32,14,126,83,scene00107.jpg,960,540
Kif,201,71,159,51,scene00107.jpg,960,540
Calculon,273,99,187,104,scene00107.jpg,960,540
Bender,279,167,139,98,scene00107.jpg,960,540
Leela,304,251,111,158,scene00107.jpg,960,540
Phillip Fry,334,316,242,170,scene00107.jpg,960,540
Amy,591,12,77,99,scene00107.jpg,960,540
Hermes,625,81,204,59,scene00107.jpg,960,540
Lrr,608,103,135,97,scene00107.jpg,960,540
Scruffy,694,152,240,103,scene00107.jpg,960,540
Roberto,760,247,198,142,scene00107.jpg,960,540
Wernstrom,701,286,133,169,scene00107.jpg,960,540
Farnsworth,596,218,146,123,scene00107.jpg,960,540
Nibbler,0,226,107,111,scene00108.jpg,960,540
HynoPigeon,1,136,268,122,scene00108.jpg,960,540
Zoidberg,57,81,214,69,scene00108.jpg,960,540
Elzar,50,24,111,68,scene00108.jpg,960,540
Kif,198,70,160,50,scene00108.jpg,960,540
Calculon,271,94,191,104,scene00108.jpg,960,540
Bender,269,171,150,108,scene00108.jpg,960,540
Leela,302,264,119,146,scene00108.jpg,960,540
Phillip Fry,335,303,241,185,scene00108.jpg,960,540
Amy,588,19,79,77,scene00108.jpg,960,540
Hermes,605,77,241,85,scene00108.jpg,960,540
Lrr,629,99,120,97,scene00108.jpg,960,540
Scruffy,699,153,238,98,scene00108.jpg,960,540
Roberto,779,239,181,141,scene00108.jpg,960,540
Wernstrom,699,288,134,156,scene00108.jpg,960,540
Farnsworth,598,212,126,132,scene00108.jpg,960,540
Nibbler,0,223,113,121,scene00109.jpg,960,540
HynoPigeon,23,138,257,110,scene00109.jpg,960,540
Zoidberg,72,80,199,68,scene00109.jpg,960,540
Elzar,23,23,136,67,scene00109.jpg,960,540
Kif,193,73,164,41,scene00109.jpg,960,540
Calculon,271,101,196,97,scene00109.jpg,960,540
Bender,277,175,141,97,scene00109.jpg,960,540
Leela,277,261,141,150,scene00109.jpg,960,540
Phillip Fry,348,300,224,192,scene00109.jpg,960,540
Amy,591,19,75,86,scene00109.jpg,960,540
Hermes,603,84,225,75,scene00109.jpg,960,540
Lrr,641,108,118,86,scene00109.jpg,960,540
Scruffy,699,156,237,97,scene00109.jpg,960,540
Roberto,775,252,185,132,scene00109.jpg,960,540
Wernstrom,699,289,123,163,scene00109.jpg,960,540
Farnsworth,605,212,125,135,scene00109.jpg,960,540
Nibbler,0,222,111,115,scene00110.jpg,960,540
HynoPigeon,25,130,263,129,scene00110.jpg,960,540
Zoidberg,69,82,203,71,scene00110.jpg,960,540
Elzar,41,22,124,72,scene00110.jpg,960,540
Kif,189,68,165,53,scene00110.jpg,960,540
Calculon,266,98,193,101,scene00110.jpg,960,540
Bender,278,162,139,104,scene00110.jpg,960,540
Leela,274,254,143,161,scene00110.jpg,960,540
Phillip Fry,333,301,249,182,scene00110.jpg,960,540
Amy,584,15,80,83,scene00110.jpg,960,540
Hermes,595,77,234,79,scene00110.jpg,960,540
Lrr,643,106,136,95,scene00110.jpg,960,540
Scruffy,698,152,231,104,scene00110.jpg,960,540
Roberto,784,249,174,136,scene00110.jpg,960,540
Wernstrom,697,286,120,163,scene00110.jpg,960,540
Farnsworth,601,214,129,127,scene00110.jpg,960,540
Nibbler,0,213,113,125,scene00111.jpg,960,540
HynoPigeon,34,127,256,124,scene00111.jpg,960,540
Zoidberg,80,83,192,63,scene00111.jpg,960,540
Elzar,23,17,136,84,scene00111.jpg,960,540
Kif,178,63,164,46,scene00111.jpg,960,540
Calculon,272,95,186,104,scene00111.jpg,960,540
Bender,286,173,127,95,scene00111.jpg,960,540
Leela,271,251,143,154,scene00111.jpg,960,540
Phillip Fry,331,312,252,168,scene00111.jpg,960,540
Amy,593,16,72,82,scene00111.jpg,960,540
Hermes,593,83,235,78,scene00111.jpg,960,540
Lrr,649,107,138,97,scene00111.jpg,960,540
Scruffy,704,153,216,101,scene00111.jpg,960,540
Roberto,797,233,161,150,scene00111.jpg,960,540
Wernstrom,701,285,118,166,scene00111.jpg,960,540
Farnsworth,596,207,132,133,scene00111.jpg,960,540
Nibbler,0,224,114,113,scene00112.jpg,960,540
HynoPigeon,40,138,253,113,scene00112.jpg,960,540
Zoidberg,99,71,172,76,scene00112.jpg,960,540
Elzar,38,16,125,90,scene00112.jpg,960,540
Kif,218,69,132,48,scene00112.jpg,960,540
Calculon,269,97,191,101,scene00112.jpg,960,540
Bender,278,169,146,95,scene00112.jpg,960,540
Leela,273,241,150,164,scene00112.jpg,960,540
Phillip Fry,338,299,238,189,scene00112.jpg,960,540
Amy,579,14,82,87,scene00112.jpg,960,540
Hermes,598,85,232,83,scene00112.jpg,960,540
Lrr,630,89,155,105,scene00112.jpg,960,540
Scruffy,694,148,229,107,scene00112.jpg,960,540
Roberto,803,241,151,133,scene00112.jpg,960,540
Wernstrom,693,288,120,164,scene00112.jpg,960,540
Farnsworth,600,212,136,128,scene00112.jpg,960,540
Nibbler,0,219,115,119,scene00113.jpg,960,540
HynoPigeon,30,134,263,117,scene00113.jpg,960,540
Zoidberg,94,82,171,60,scene00113.jpg,960,540
Elzar,17,12,146,86,scene00113.jpg,960,540
Kif,206,67,152,52,scene00113.jpg,960,540
Calculon,270,93,187,103,scene00113.jpg,960,540
Bender,269,169,158,90,scene00113.jpg,960,540
Leela,251,241,206,157,scene00113.jpg,960,540
Phillip Fry,319,294,259,189,scene00113.jpg,960,540
Amy,578,14,79,86,scene00113.jpg,960,540
Hermes,589,87,239,82,scene00113.jpg,960,540
Lrr,623,105,158,93,scene00113.jpg,960,540
Scruffy,696,147,225,109,scene00113.jpg,960,540
Roberto,810,244,150,136,scene00113.jpg,960,540
Wernstrom,696,289,122,164,scene00113.jpg,960,540
Farnsworth,598,213,136,133,scene00113.jpg,960,540
Nibbler,0,204,117,130,scene00114.jpg,960,540
HynoPigeon,27,129,255,123,scene00114.jpg,960,540
Zoidberg,103,75,164,69,scene00114.jpg,960,540
Elzar,14,18,150,84,scene00114.jpg,960,540
Kif,226,67,130,53,scene00114.jpg,960,540
